timestamp,Open,High,Low,Close,Volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-09-05,285.18,287.62,227.0,228.53,528734.3196,1536191999999.0,136620123.9591297,218243.0,286451.21575,74193953.7597346,0.0
2018-09-06,228.28,233.19,212.0,229.7,552996.86567,1536278399999.0,124860778.3771237,241166.0,297294.35122,67167268.3025302,0.0
2018-09-07,229.73,234.69,213.5,215.22,398379.81741,1536364799999.0,88670418.8238684,162430.0,220763.87778,49173358.2625381,0.0
2018-09-08,215.19,220.2,190.01,196.71,318859.84904,1536451199999.0,65385376.7893882,111890.0,151369.34224,31021414.4457968,0.0
2018-09-09,196.87,208.6,185.02,195.81,429255.02592,1536537599999.0,84861381.2832979,144803.0,222485.70012,44017260.9413289,0.0
2018-09-10,196.13,203.42,187.1,197.15,418489.86663,1536623999999.0,81950595.0164879,146713.0,231386.5731,45315478.6262228,0.0
2018-09-11,197.22,200.2,176.16,185.18,476745.79216,1536710399999.0,89920137.1965744,163958.0,251458.10305,47417179.0527707,0.0
2018-09-12,185.14,185.22,167.32,183.12,504047.79165,1536796799999.0,88384821.0111754,150831.0,235314.87315,41294683.1904531,0.0
2018-09-13,183.17,215.0,183.15,210.68,739503.34051,1536883199999.0,147281547.1668909,222128.0,389380.40825,77533207.4938186,0.0
2018-09-14,210.91,224.2,202.6,208.82,833945.82573,1536969599999.0,177613712.1035491,249947.0,431817.33588,91986680.2369527,0.0
2018-09-15,208.55,227.42,207.64,221.29,441046.52933,1537055999999.0,96594593.5603322,125321.0,227148.7359,49673640.9681858,0.0
2018-09-16,221.62,223.5,208.1,220.17,425538.57709,1537142399999.0,92372399.9553208,130886.0,219213.1856,47631554.2555375,0.0
2018-09-17,220.24,225.0,192.4,196.16,825020.77445,1537228799999.0,173019109.8734984,224178.0,407677.72108,85546654.9537662,0.0
2018-09-18,196.25,215.47,193.47,208.17,584366.15014,1537315199999.0,118777847.5744647,167048.0,324327.01972,65775718.5947781,0.0
2018-09-19,208.42,214.84,197.58,209.79,496100.46639,1537401599999.0,103133667.4105173,128769.0,245353.13395,51067306.1047686,0.0
2018-09-20,209.79,226.68,205.56,224.0,573632.24236,1537487999999.0,121706784.8174097,172813.0,315415.04964,66968377.4816858,0.0
2018-09-21,224.0,252.11,220.66,247.73,841029.12948,1537574399999.0,195225669.8238866,257566.0,430108.24564,99869857.8525686,0.0
2018-09-22,247.67,255.13,232.7,241.01,423740.7403,1537660799999.0,102510891.9345569,127522.0,211238.15259,51125089.9951171,0.0
2018-09-23,241.01,249.73,237.0,244.5,235214.14917,1537747199999.0,57084614.9280021,86877.0,108787.74422,26402498.3951989,0.0
2018-09-24,244.54,246.2,225.3,228.06,350139.1505,1537833599999.0,82504630.5176478,122214.0,164879.83597,38890986.396545,0.0
2018-09-25,228.06,228.1,203.61,219.62,710650.7097,1537919999999.0,151991600.882084,241874.0,390268.09596,83412079.8116412,0.0
2018-09-26,219.5,223.6,207.5,214.42,613754.27743,1538006399999.0,132187818.9010536,200388.0,339911.10483,73246259.5395383,0.0
2018-09-27,214.38,234.0,205.01,229.13,582274.44087,1538092799999.0,128104933.3932339,185910.0,317608.07827,69905489.0542196,0.0
2018-09-28,229.1,234.42,215.53,221.84,618434.62488,1538179199999.0,139637602.098122,196556.0,330847.15286,74724013.9368456,0.0
2018-09-29,221.89,237.77,214.18,231.62,604000.95586,1538265599999.0,137238908.3763711,193800.0,337563.48201,76754299.3478334,0.0
2018-09-30,231.62,239.0,226.5,232.94,432195.44084,1538351999999.0,100778882.0307922,164400.0,235766.76855,54968264.4103046,0.0
2018-10-01,233.04,235.88,224.46,231.61,322900.46128,1538438399999.0,74363466.5209959,120621.0,176182.83061,40588418.3990903,0.0
2018-10-02,231.62,232.51,223.37,225.69,401305.32707,1538524799999.0,91706335.3382373,148279.0,228211.16079,52173648.3839832,0.0
2018-10-03,225.7,226.43,216.51,220.77,275609.26221,1538611199999.0,60784387.6960889,112473.0,141132.70437,31150810.8088848,0.0
2018-10-04,220.67,227.16,219.49,222.66,158137.42967,1538697599999.0,35468959.258357,64786.0,77296.74943,17346309.4017926,0.0
2018-10-05,222.66,231.75,219.35,228.37,137730.35786,1538783999999.0,30900558.884435,54454.0,74414.80402,16710304.53931,0.0
2018-10-06,228.36,228.86,223.15,225.4,100257.5697,1538870399999.0,22656352.8166308,35875.0,48633.62556,10989400.9877949,0.0
2018-10-07,225.39,227.75,221.48,226.14,74733.67253,1538956799999.0,16774573.6880058,29693.0,40087.21912,9003359.2095372,0.0
2018-10-08,226.26,232.7,224.21,230.01,210989.42202,1539043199999.0,48017160.0630845,77786.0,106890.41908,24317004.1456894,0.0
2018-10-09,230.01,231.02,226.56,228.4,100246.1843,1539129599999.0,22933859.7906438,42266.0,52442.48288,11998665.9840911,0.0
2018-10-10,228.4,228.78,224.05,226.74,122748.21412,1539215999999.0,27773272.1574484,54578.0,58207.63913,13172368.8329602,0.0
2018-10-11,226.7,226.91,189.01,191.58,497258.82871,1539302399999.0,101069066.8272607,189200.0,230886.01677,46838920.4466378,0.0
2018-10-12,191.55,201.87,190.04,196.96,216448.3922,1539388799999.0,42627353.0764674,90790.0,112428.96387,22135676.6173148,0.0
2018-10-13,196.96,202.78,196.27,201.3,107215.5262,1539475199999.0,21498264.311397,45954.0,57258.85173,11483885.954843,0.0
2018-10-14,201.39,203.56,194.33,197.01,110554.19361,1539561599999.0,22180535.0688399,37339.0,53844.8652,10808020.2561698,0.0
2018-10-15,196.84,239.0,194.6,214.39,973857.7477,1539647999999.0,212166629.5950726,298845.0,523552.38281,113908636.2504237,0.0
2018-10-16,214.39,219.95,211.55,215.09,145980.09837,1539734399999.0,31315676.3229606,83944.0,72612.23417,15580751.5845778,0.0
2018-10-17,215.2,216.99,210.0,212.85,153768.85024,1539820799999.0,32834161.5160167,75663.0,78491.75799,16760539.1690868,0.0
2018-10-18,212.9,215.3,203.53,206.24,150229.60097,1539907199999.0,31567845.7180902,85942.0,69532.65452,14630283.7809643,0.0
2018-10-19,206.25,208.0,204.21,205.0,254660.48637,1539993599999.0,52458006.5146688,84457.0,151057.4457,31110941.1404403,0.0
2018-10-20,205.1,209.69,203.57,207.91,62376.6968,1540079999999.0,12936322.3431964,34666.0,31465.35969,6527701.49962,0.0
2018-10-21,207.91,211.99,206.74,207.49,83277.36128,1540166399999.0,17462109.6899969,40862.0,41453.18493,8696868.9076497,0.0
2018-10-22,207.46,209.3,205.0,206.67,206046.89963,1540252799999.0,42711588.9238288,72089.0,119499.29899,24772969.4703642,0.0
2018-10-23,206.67,207.8,202.14,205.85,112753.0414,1540339199999.0,23146110.0040041,50937.0,59084.69973,12132187.6262619,0.0
2018-10-24,205.85,207.95,204.73,205.35,97128.82698,1540425599999.0,20049428.2046269,47453.0,50652.00247,10458929.8239856,0.0
2018-10-25,205.35,205.94,202.88,203.93,77411.57217,1540511999999.0,15820355.2048038,37923.0,38493.07311,7868721.0371757,0.0
2018-10-26,203.84,209.0,203.0,204.92,91143.83291,1540598399999.0,18707018.7840062,49864.0,48380.29105,9927951.1672773,0.0
2018-10-27,204.92,206.15,203.09,204.45,50235.68329,1540684799999.0,10280846.4145438,52419.0,25242.25884,5166879.0610361,0.0
2018-10-28,204.45,205.94,203.62,204.99,44394.83357,1540771199999.0,9084565.9157548,37134.0,22645.86435,4634716.0743084,0.0
2018-10-29,204.99,205.49,195.28,196.96,118281.82272,1540857599999.0,23671711.3937594,70893.0,59069.05972,11818869.6377472,0.0
2018-10-30,196.95,198.6,195.91,197.27,83633.81463,1540943999999.0,16501372.8633176,56433.0,45584.27013,8993924.180177,0.0
2018-10-31,197.24,201.45,193.01,198.73,114739.70424,1541030399999.0,22632315.2602598,68261.0,58800.95652,11598482.1053136,0.0
2018-11-01,198.7,200.95,197.88,199.96,86097.98629,1541116799999.0,17116621.5351845,53873.0,43875.99353,8723326.2926898,0.0
2018-11-02,199.93,203.74,199.34,202.35,97123.22813,1541203199999.0,19559214.4192249,61401.0,51072.05675,10286643.9638876,0.0
2018-11-03,202.31,202.69,198.59,200.31,72084.92932,1541289599999.0,14456528.3775608,46801.0,37513.43651,7523960.0106903,0.0
2018-11-04,200.27,218.76,199.0,212.11,182534.6216,1541375999999.0,37959621.568273,112393.0,88110.04676,18285802.3202448,0.0
2018-11-05,212.13,213.39,207.62,210.66,141432.1406,1541462399999.0,29714567.4106342,81531.0,68965.02718,14490421.2388439,0.0
2018-11-06,210.64,221.25,209.11,220.74,197797.49527,1541548799999.0,42534535.8639938,110906.0,102842.82059,22122844.8786903,0.0
2018-11-07,220.77,224.8,217.01,219.07,204931.0342,1541635199999.0,45252424.0852285,105883.0,105369.57327,23268295.2445277,0.0
2018-11-08,219.06,220.78,212.49,212.79,189828.4945,1541721599999.0,40931506.148422,93113.0,92343.52623,19912380.1828746,0.0
2018-11-09,212.79,215.51,209.1,210.77,152215.94686,1541807999999.0,32309082.1975887,72814.0,77629.77249,16481981.726381,0.0
2018-11-10,210.78,215.55,209.02,213.25,131384.47893,1541894399999.0,28019225.0100827,66005.0,66492.43466,14185761.8035703,0.0
2018-11-11,213.27,213.99,209.0,212.54,136268.81156,1541980799999.0,28875079.8849474,66072.0,75709.01023,16042851.2421499,0.0
2018-11-12,212.6,214.22,210.9,212.89,99963.97203,1542067199999.0,21271725.1845819,52826.0,56179.71278,11952859.0511962,0.0
2018-11-13,212.91,213.8,209.2,209.84,114466.36708,1542153599999.0,24176049.6062305,65826.0,58200.67321,12297089.2293762,0.0
2018-11-14,209.84,210.3,176.16,187.43,434676.16832,1542239999999.0,82531353.9766622,187653.0,201248.23817,38153679.6330841,0.0
2018-11-15,187.43,190.0,170.99,184.35,452416.10784,1542326399999.0,81674273.8857771,212442.0,223248.21322,40339789.0747061,0.0
2018-11-16,184.35,185.0,173.0,176.89,241710.34763,1542412799999.0,43450649.948378,120635.0,125640.2904,22598994.4044779,0.0
2018-11-17,176.93,177.91,173.94,176.2,144804.70986,1542499199999.0,25452515.6364988,77570.0,76336.2317,13420116.0296457,0.0
2018-11-18,176.2,182.94,176.1,178.97,141736.32263,1542585599999.0,25261184.0928033,68702.0,70761.12569,12614641.4399048,0.0
2018-11-19,179.04,179.33,146.47,150.81,596789.83916,1542671999999.0,94639227.0313713,224184.0,299681.11547,47536676.7659329,0.0
2018-11-20,150.76,154.7,126.95,133.82,996552.28721,1542758399999.0,139191208.4550928,357568.0,474492.98015,66370500.5458392,0.0
2018-11-21,133.68,142.01,127.15,138.23,718957.78552,1542844799999.0,97819681.4905397,246564.0,352855.41036,47980901.2028023,0.0
2018-11-22,138.36,140.4,125.64,126.63,334674.07185,1542931199999.0,44837388.4512714,117670.0,163681.6246,21961275.7064904,0.0
2018-11-23,126.58,128.9,118.56,125.02,504352.24386,1543017599999.0,62657024.0486937,166040.0,251961.06141,31321124.8873125,0.0
2018-11-24,125.0,130.81,112.32,114.89,471321.56764,1543103999999.0,57264800.0665808,153585.0,234287.59828,28530546.4490366,0.0
2018-11-25,114.83,122.35,102.95,118.67,836233.31252,1543190399999.0,93723314.1234466,264902.0,431382.20248,48359160.0791146,0.0
2018-11-26,118.65,121.5,106.41,110.68,679477.36231,1543276799999.0,77209761.8275687,224339.0,347673.90799,39522303.2550976,0.0
2018-11-27,110.66,114.31,102.36,111.43,524024.40616,1543363199999.0,56638056.0091172,179214.0,269149.99554,29109359.2563058,0.0
2018-11-28,111.38,126.8,111.37,122.9,578552.74124,1543449599999.0,68485222.4434163,195923.0,293313.44643,34730406.642761,0.0
2018-11-29,122.88,124.0,114.78,117.98,478777.39614,1543535999999.0,57140533.5732648,180848.0,245948.78826,29354053.0827071,0.0
2018-11-30,117.99,120.26,111.09,113.73,418593.63529,1543622399999.0,48362085.7818422,153866.0,211057.08821,24378341.3923724,0.0
2018-12-01,113.71,120.8,111.35,118.1,330159.06742,1543708799999.0,38614493.6264599,122161.0,171713.25495,20091644.9440692,0.0
2018-12-02,118.09,120.73,116.0,116.57,273657.6215,1543795199999.0,32184013.7601348,102151.0,145750.16201,17149582.8384534,0.0
2018-12-03,116.63,116.96,106.7,108.76,324446.03324,1543881599999.0,36185196.1948889,115448.0,162115.32188,18070730.2920567,0.0
2018-12-04,108.76,113.2,106.0,109.94,275321.0063,1543967999999.0,30365546.7521367,111872.0,137238.32415,15151241.2825263,0.0
2018-12-05,109.92,110.58,102.38,102.71,354071.53241,1544054399999.0,37519336.0718317,111602.0,157870.88819,16746705.9858307,0.0
2018-12-06,102.73,104.68,90.2,91.0,586138.59043,1544140799999.0,58114721.7510634,188007.0,276836.87889,27453203.2794779,0.0
2018-12-07,91.18,96.9,82.07,93.05,1030073.58467,1544227199999.0,90499447.337842,307599.0,512506.96835,45045165.3390028,0.0
2018-12-08,93.06,98.0,84.55,90.38,698217.12529,1544313599999.0,63224518.5473893,228982.0,357487.0789,32388503.049135,0.0
2018-12-09,90.39,98.7,88.63,93.26,520519.36023,1544399999999.0,48533111.8520108,158700.0,269537.22219,25120190.9950073,0.0
2018-12-10,93.26,95.21,88.11,89.91,408573.02929,1544486399999.0,37180525.4573109,119278.0,203916.35229,18552000.1234142,0.0
2018-12-11,89.88,91.65,85.83,87.76,339991.84246,1544572799999.0,30055007.219609,104079.0,176249.02302,15587578.169061,0.0
2018-12-12,87.77,91.31,86.63,89.41,285436.04029,1544659199999.0,25500398.9286536,86407.0,140538.7062,12555016.9565936,0.0
2018-12-13,89.39,90.71,84.71,86.34,331218.30083,1544745599999.0,29089359.8313012,94842.0,165833.73289,14570456.2523486,0.0
2018-12-14,86.35,87.25,82.2,83.82,318003.73427,1544831999999.0,27041687.8001072,102917.0,163056.11732,13866423.3155428,0.0
2018-12-15,83.82,85.0,81.79,83.76,217360.65775,1544918399999.0,18169124.0002302,83696.0,112417.15502,9399655.7529296,0.0
2018-12-16,83.75,87.64,83.73,84.67,241366.76305,1545004799999.0,20783723.6930707,78098.0,122970.75808,10586916.0449974,0.0
2018-12-17,84.68,97.0,84.4,94.02,472252.23388,1545091199999.0,42965553.4158694,156319.0,253291.04756,23061523.2968709,0.0
2018-12-18,94.03,101.3,91.34,100.39,529946.79175,1545177599999.0,50202945.7917017,173951.0,276927.03282,26305895.1690056,0.0
2018-12-19,100.39,107.55,97.75,98.74,827748.59096,1545263999999.0,84862730.2333679,258340.0,410278.1552,42042979.408215,0.0
2018-12-20,98.73,116.0,97.88,114.05,859612.57205,1545350399999.0,93128082.5480073,272100.0,435953.37011,47118640.3795467,0.0
2018-12-21,113.71,118.0,104.76,107.69,666048.71786,1545436799999.0,74510414.5879752,242389.0,329476.24747,36898334.8714602,0.0
2018-12-22,107.67,115.5,105.38,115.2,405672.83117,1545523199999.0,44814571.6096925,159158.0,205365.41855,22693637.862111,0.0
2018-12-23,115.18,131.94,114.91,129.03,936094.1049,1545609599999.0,118250392.5550972,302293.0,471552.23072,59521574.5605899,0.0
2018-12-24,129.03,157.67,128.8,138.03,1319609.8165,1545695999999.0,190137361.0658773,426763.0,661539.16353,95340364.8308332,0.0
2018-12-25,138.01,139.26,119.68,127.6,1076164.12809,1545782399999.0,136600862.0426763,328349.0,533800.5341,67748386.4254339,0.0
2018-12-26,127.61,135.32,122.51,129.35,794834.05601,1545868799999.0,102196717.3950557,258222.0,404012.07869,51948808.1070372,0.0
2018-12-27,129.35,131.09,111.22,113.8,752177.90111,1545955199999.0,90456912.8883521,230428.0,395194.15934,47373739.4202631,0.0
2018-12-28,113.75,136.66,111.87,135.3,894454.19051,1546041599999.0,111865576.4977578,248671.0,451231.25265,56341444.4808119,0.0
2018-12-29,135.3,145.42,128.5,132.89,1006654.49844,1546127999999.0,136479145.9423473,291165.0,504750.91747,68468604.5588228,0.0
2018-12-30,133.0,139.0,127.03,137.77,704259.41614,1546214399999.0,94804050.4933616,232606.0,357472.20343,48147201.0663266,0.0
2018-12-31,137.81,138.66,128.7,131.45,484604.83962,1546300799999.0,64763118.1166383,157669.0,237701.09337,31797244.1788485,0.0
2019-01-01,131.45,140.67,130.0,139.1,401776.88797,1546387199999.0,54280385.598127,125799.0,204877.27101,27658986.5487891,0.0
2019-01-02,139.1,155.37,137.76,152.01,941486.31524,1546473599999.0,138801471.1186518,253070.0,452778.41302,66826091.4154906,0.0
2019-01-03,152.01,153.64,143.11,146.3,708091.31714,1546559999999.0,104953535.1485126,206600.0,345065.32126,51146898.6190388,0.0
2019-01-04,146.3,154.8,143.54,151.97,805248.93821,1546646399999.0,120827141.5442279,224385.0,398803.89556,59878325.5278251,0.0
2019-01-05,152.08,159.26,151.2,152.83,773169.13736,1546732799999.0,120238339.7822187,231172.0,383106.49462,59615248.3448727,0.0
2019-01-06,152.83,157.4,147.51,153.86,627908.47366,1546819199999.0,95681339.4600648,204337.0,318359.8694,48525641.3337721,0.0
2019-01-07,153.89,155.48,147.86,149.34,424765.30258,1546905599999.0,64310962.9190328,157568.0,205545.31494,31132597.0580687,0.0
2019-01-08,149.29,151.65,145.2,147.6,441661.06778,1546991999999.0,65535529.7557393,170585.0,220205.8156,32665110.2813971,0.0
2019-01-09,147.62,151.5,146.77,148.1,299443.563,1547078399999.0,44673066.391582,125358.0,154466.46066,23055106.0669205,0.0
2019-01-10,148.11,149.45,121.0,124.95,871751.75038,1547164799999.0,114437025.2827277,290765.0,432162.78581,56667564.7779082,0.0
2019-01-11,124.96,127.36,120.08,124.65,545293.98369,1547251199999.0,67782816.3375987,197047.0,286390.42731,35610799.2804517,0.0
2019-01-12,124.67,126.19,122.0,123.35,300262.13404,1547337599999.0,37295866.3538343,122024.0,159060.66029,19774152.7462819,0.0
2019-01-13,123.35,124.25,111.87,114.16,422561.96777,1547423999999.0,49521201.2764662,137005.0,228755.00345,26767549.3199914,0.0
2019-01-14,114.17,130.05,113.94,126.95,546420.40854,1547510399999.0,66801543.3050366,181074.0,283172.06565,34555073.9481497,0.0
2019-01-15,126.95,129.4,116.0,118.95,649020.5297,1547596799999.0,79985529.5587708,200989.0,323384.20597,39784995.5736818,0.0
2019-01-16,118.93,126.88,118.52,121.48,513486.65472,1547683199999.0,62314225.9960432,192912.0,260457.57444,31607466.0093359,0.0
2019-01-17,121.49,122.99,116.8,121.54,447535.22716,1547769599999.0,53854069.2105117,169098.0,231192.403,27839121.1473983,0.0
2019-01-18,121.56,121.98,117.66,119.17,235646.684,1547855999999.0,28305971.6688854,112833.0,118574.39197,14246528.4825557,0.0
2019-01-19,119.16,125.29,119.14,122.6,323303.79296,1547942399999.0,39715159.1649606,117187.0,159926.95718,19624976.2784636,0.0
2019-01-20,122.61,123.32,115.68,117.47,451792.85352,1548028799999.0,53833668.9066349,164941.0,222998.00633,26556584.7928595,0.0
2019-01-21,117.56,118.5,113.61,115.63,303632.93463,1548115199999.0,35258073.4282649,119538.0,151719.15903,17621439.7431546,0.0
2019-01-22,115.62,119.49,111.39,117.81,359542.63873,1548201599999.0,41777737.4704705,134797.0,191477.42643,22269617.0685721,0.0
2019-01-23,117.8,118.95,114.8,116.44,230247.61578,1548287999999.0,26975386.3924584,102993.0,116161.13221,13613289.9824452,0.0
2019-01-24,116.4,117.15,113.61,116.39,216242.29829,1548374399999.0,25044265.7542041,90622.0,109084.23085,12638375.4406635,0.0
2019-01-25,116.4,117.5,114.3,115.11,198617.08108,1548460799999.0,22977175.9541193,85660.0,98562.49082,11406338.5773185,0.0
2019-01-26,115.13,118.0,115.0,115.34,146216.82819,1548547199999.0,16978386.1972377,68368.0,75224.68609,8737349.0431997,0.0
2019-01-27,115.32,116.15,111.04,112.05,247369.60555,1548633599999.0,28158012.7304768,97152.0,118671.53907,13516227.6093887,0.0
2019-01-28,112.04,112.87,100.91,105.5,566205.78288,1548719999999.0,60050129.3863579,177547.0,280135.35398,29726784.9809435,0.0
2019-01-29,105.49,106.61,102.22,104.45,319768.91348,1548806399999.0,33427469.3450618,129221.0,161610.46234,16896798.3063595,0.0
2019-01-30,104.41,109.8,103.45,108.29,330968.19265,1548892799999.0,35368520.135571,118866.0,168310.3525,17980658.8061686,0.0
2019-01-31,108.29,110.61,105.46,106.44,290679.61935,1548979199999.0,31234353.515393,102532.0,146487.2295,15737903.3096407,0.0
2019-02-01,106.47,108.35,103.77,106.73,243149.88435,1549065599999.0,25791535.1460238,86314.0,120649.43802,12804365.5808535,0.0
2019-02-02,106.71,111.15,106.07,110.42,186908.7573,1549151999999.0,20153872.302919,67351.0,100348.9366,10827638.071308,0.0
2019-02-03,110.41,111.11,105.82,107.36,227211.54064,1549238399999.0,24605892.2887283,78309.0,104902.65217,11357020.0198699,0.0
2019-02-04,107.33,109.3,106.57,107.68,160850.10293,1549324799999.0,17312736.6001502,65698.0,83257.70317,8963437.5894017,0.0
2019-02-05,107.65,108.18,106.47,107.27,159730.1886,1549411199999.0,17137008.2478395,68422.0,82850.20631,8888920.0460278,0.0
2019-02-06,107.28,107.83,101.21,104.5,337204.30254,1549497599999.0,34984364.2970212,113955.0,165235.43945,17141978.430843,0.0
2019-02-07,104.49,106.18,103.82,104.48,147942.07683,1549583999999.0,15530160.6471066,68959.0,74195.91673,7790406.4587851,0.0
2019-02-08,104.48,123.0,103.41,119.25,589950.64925,1549670399999.0,67027886.9398639,177364.0,304660.09924,34611554.2420151,0.0
2019-02-09,119.32,121.99,117.64,119.19,328067.9574,1549756799999.0,39061582.3914826,118457.0,169285.11511,20160805.1621845,0.0
2019-02-10,119.19,126.49,115.81,125.12,385819.09619,1549843199999.0,45929459.1290131,146060.0,202272.64362,24082781.0228442,0.0
2019-02-11,125.12,125.28,119.24,120.89,389405.30404,1549929599999.0,47197595.845191,129000.0,194142.33374,23522764.7948778,0.0
2019-02-12,120.88,123.89,118.18,122.41,343765.66987,1550015999999.0,41603632.811699,114396.0,176467.18014,21367768.9858149,0.0
2019-02-13,122.4,126.47,120.7,121.86,317827.31956,1550102399999.0,39073077.8391656,122122.0,160797.73684,19767987.3275933,0.0
2019-02-14,121.86,124.5,120.1,120.42,297205.78738,1550188799999.0,36278326.0774455,101574.0,144929.76588,17693650.1087451,0.0
2019-02-15,120.47,124.25,120.19,121.67,255296.0814,1550275199999.0,31111280.2093057,100464.0,132203.05707,16114091.2765324,0.0
2019-02-16,121.66,124.99,121.54,122.67,215320.70134,1550361599999.0,26462034.6125396,84959.0,112117.92743,13779969.811036,0.0
2019-02-17,122.67,135.61,122.43,133.75,614788.60078,1550447999999.0,78958054.9589805,162769.0,293673.43938,37707750.0025147,0.0
2019-02-18,133.77,148.3,132.42,145.69,1079830.1502,1550534399999.0,152756654.6454775,299772.0,549759.99454,77775317.6933215,0.0
2019-02-19,145.69,150.0,142.36,143.44,747968.90445,1550620799999.0,109645050.4660972,232384.0,402160.07677,58949819.4880989,0.0
2019-02-20,143.45,149.52,139.6,148.44,614303.61007,1550707199999.0,89136482.3716519,191505.0,315381.09329,45774901.2173834,0.0
2019-02-21,148.42,149.61,142.7,145.69,447364.40873,1550793599999.0,65199779.5124385,148898.0,224983.85218,32795328.6439274,0.0
2019-02-22,145.68,148.85,143.85,147.36,366251.18542,1550879999999.0,53771600.8025665,129247.0,190056.54144,27900776.6966898,0.0
2019-02-23,147.4,159.6,145.78,157.79,588183.72896,1550966399999.0,89997516.9234365,172084.0,319153.58988,48851602.9893318,0.0
2019-02-24,157.75,166.0,131.7,132.1,1260506.80672,1551052799999.0,186688063.414179,351943.0,631974.74429,93581136.3946737,0.0
2019-02-25,132.1,141.55,131.89,137.87,801147.09543,1551139199999.0,110348892.9700245,243536.0,411499.33688,56650244.3099157,0.0
2019-02-26,137.88,138.41,133.72,136.22,432944.17033,1551225599999.0,58979934.7160016,145787.0,228006.72087,31058407.0798623,0.0
2019-02-27,136.22,140.29,126.84,135.02,567202.61035,1551311999999.0,76519497.9080148,158709.0,272367.46964,36764305.1281301,0.0
2019-02-28,135.03,139.0,132.1,135.34,579327.31749,1551398399999.0,78861797.5593921,183737.0,299413.85729,40768867.7852036,0.0
2019-03-01,135.32,137.95,134.9,135.32,302632.02831,1551484799999.0,41198722.5798789,103403.0,172468.84876,23485005.1955706,0.0
2019-03-02,135.32,136.12,130.03,132.56,297005.28093,1551571199999.0,39467507.6857296,113241.0,155921.86934,20724567.8764905,0.0
2019-03-03,132.54,134.6,128.01,130.6,222453.2859,1551657599999.0,29447917.2382588,86648.0,114067.58966,15112492.0667355,0.0
2019-03-04,130.6,131.11,122.6,125.65,403947.79445,1551743999999.0,51060349.7665833,140132.0,203832.41182,25770060.6539754,0.0
2019-03-05,125.68,137.84,125.19,136.72,512631.23178,1551830399999.0,67740644.3311417,155818.0,272171.77962,35984586.2047615,0.0
2019-03-06,136.71,140.29,133.33,137.4,428826.87415,1551916799999.0,58701328.649431,136000.0,218466.67905,29915836.7339393,0.0
2019-03-07,137.37,140.2,135.2,136.81,307336.4931,1552003199999.0,42271691.2428617,114687.0,152452.19592,20973151.2063981,0.0
2019-03-08,136.82,139.34,130.62,133.52,330283.58233,1552089599999.0,44879637.3870354,113160.0,164375.46413,22347697.9500561,0.0
2019-03-09,133.51,138.65,132.93,137.27,279861.12049,1552175999999.0,38220614.005662,111544.0,146108.77784,19963551.4416685,0.0
2019-03-10,137.27,137.5,134.0,135.37,203965.16815,1552262399999.0,27650702.3793393,90905.0,104700.49828,14196008.2586889,0.0
2019-03-11,135.37,136.15,131.0,132.67,264587.00683,1552348799999.0,35285847.7482702,101371.0,137778.22305,18378134.4509461,0.0
2019-03-12,132.67,135.3,130.77,133.57,194905.96843,1552435199999.0,25981446.1033466,74222.0,99412.59836,13253182.6337106,0.0
2019-03-13,133.62,133.65,130.58,131.65,209456.09848,1552521599999.0,27670734.4309227,87617.0,105332.16365,13915012.8060036,0.0
2019-03-14,131.69,135.11,128.52,132.2,258413.81868,1552607999999.0,34099414.8055834,99000.0,127625.33507,16848534.3629133,0.0
2019-03-15,132.24,137.62,132.18,136.56,295832.26562,1552694399999.0,39928522.3372778,103920.0,161856.61972,21847473.0898688,0.0
2019-03-16,136.6,144.47,136.51,140.92,474664.10197,1552780799999.0,66878173.4518186,149612.0,241316.08941,33988833.98348,0.0
2019-03-17,140.94,141.07,137.2,138.67,252697.08148,1552867199999.0,35051209.9303395,88617.0,127490.1088,17685080.5808143,0.0
2019-03-18,138.67,142.01,136.1,137.59,281718.96195,1552953599999.0,39017864.9224565,94109.0,136354.75075,18886795.7555508,0.0
2019-03-19,137.62,139.38,136.97,138.55,218577.45208,1553039999999.0,30175322.0784989,82348.0,109609.32108,15133834.0854586,0.0
2019-03-20,138.56,139.66,136.01,139.01,222883.51754,1553126399999.0,30757997.8115518,83814.0,111862.81746,15442583.4302502,0.0
2019-03-21,139.04,139.55,131.21,134.85,312531.39368,1553212799999.0,42635937.4891712,113797.0,152957.11763,20873314.5916673,0.0
2019-03-22,134.85,137.2,134.29,135.98,186119.74745,1553299199999.0,25309122.7264498,79782.0,86857.86292,11807827.6399908,0.0
2019-03-23,135.92,138.21,135.6,137.28,174710.43059,1553385599999.0,23922572.3588934,73884.0,89401.14291,12241766.4910705,0.0
2019-03-24,137.28,137.37,134.75,136.09,198490.45124,1553471999999.0,27042322.6952009,82361.0,104851.44764,14288924.6066131,0.0
2019-03-25,136.12,136.83,131.6,133.98,230880.285,1553558399999.0,31082445.5932449,98246.0,113167.35254,15241833.9287975,0.0
2019-03-26,133.97,134.74,132.27,134.18,183139.11426,1553644799999.0,24490323.0607397,86841.0,97876.42094,13089415.407876,0.0
2019-03-27,134.14,140.14,133.84,139.45,317167.45325,1553731199999.0,43635238.4289265,119271.0,160680.98018,22102568.2807168,0.0
2019-03-28,139.46,139.57,137.3,137.86,163185.6991,1553817599999.0,22543474.6122913,73225.0,84450.31652,11668218.2808296,0.0
